x_1;x_2;y
92;64246;0
93;64296;0
94;64268;0
95;64260;0
96;64229;0
97;64235;0
98;64240;0
99;64277;0
100;64239;0
101;64228;0
102;64277;0
103;64262;0
104;64312;0
105;64288;0
106;64249;0
107;64253;0
108;64279;0
109;64213;0
110;64255;0
111;64257;0
112;64291;0
113;64270;0
114;64256;0
115;64255;0
116;64241;0
117;64270;0
118;64260;0
119;64281;0
120;64240;0
121;64269;0
122;64289;0
123;64332;0
124;64286;0
125;64320;0
126;64276;0
127;64251;0
128;64250;0
129;64260;0
130;64298;0
131;64217;0
132;64264;0
133;64247;0
134;64311;0
135;64310;0
136;64249;0
137;64287;0
138;64260;0
139;64253;0
140;64291;0
141;64293;0
142;64260;0
143;64291;0
144;64199;0
145;64241;0
146;64313;0
147;64292;0
148;64284;0
149;64269;0
150;64331;0
151;64302;0
152;64257;0
153;64304;0
154;64303;0
155;64316;0
156;64290;0
157;64336;0
158;64261;0
159;64295;0
160;64256;0
161;64305;0
162;64339;0
163;64346;0
164;64330;0
165;64323;0
166;64312;0
167;64310;0
168;64308;0
169;64373;0
170;64302;0
171;64307;0
172;64321;0
173;64339;0
174;64313;0
175;64321;0
176;64306;0
177;64337;0
178;64268;0
179;64287;0
180;64320;0
181;64319;0
182;64328;0
183;64333;0
184;64398;0
185;64344;0
186;64376;0
187;64370;0
188;64343;0
189;64412;0
190;64394;0
191;64416;0
192;64324;0
193;64348;0
194;64397;0
195;64418;1
1;64255;0
2;64243;0
3;64205;0
4;64233;0
5;64160;0
6;64179;0
7;64224;0
8;64202;0
9;64210;0
10;64184;0
11;64212;0
12;64228;0
13;64253;0
14;64209;0
15;64206;0
16;64235;0
17;64228;0
18;64187;0
19;64195;0
20;64257;0
21;64186;0
22;64199;0
23;64190;0
24;64268;0
25;64219;0
26;64221;0
27;64209;0
28;64184;0
29;64216;0
30;64208;0
31;64205;0
32;64264;0
33;64229;0
34;64195;0
35;64201;0
36;64176;0
37;64190;0
38;64228;0
39;64233;0
40;64209;0
41;64232;0
42;64219;0
43;64206;0
44;64191;0
45;64231;0
46;64210;0
47;64240;0
48;64239;0
49;64242;0
50;64203;0
51;64227;0
52;64198;0
53;64233;0
54;64210;0
55;64157;0
56;64249;0
57;64239;0
58;64209;0
59;64219;0
60;64179;0
61;64211;0
62;64195;0
63;64231;0
64;64216;0
65;64192;0
66;64256;0
67;64213;0
68;64210;0
69;64176;0
70;64237;0
71;64206;0
72;64225;0
73;64241;0
74;64213;0
75;64172;0
76;64226;0
77;64186;0
78;64209;0
79;64218;0
80;64261;0
81;64195;0
82;64188;0
83;64201;0
84;64262;0
85;64265;0
86;64166;0
87;64170;0
88;64216;0
89;64164;0
90;64218;0
91;64197;0
92;64178;0
93;64226;0
94;64214;0
95;64257;0
96;64230;0
97;64231;0
98;64255;0
99;64247;0
100;64254;0
101;64237;0
102;64238;0
103;64194;0
104;64175;0
105;64238;0
106;64245;0
107;64207;0
108;64196;0
109;64221;0
110;64218;0
111;64253;0
112;64227;0
113;64181;0
114;64207;0
115;64253;0
116;64247;0
117;64214;0
118;64220;0
119;64210;0
120;64239;0
121;64234;0
122;64230;0
123;64224;0
124;64217;0
125;64233;0
126;64230;0
127;64233;0
128;64229;0
129;64243;0
130;64274;0
131;64234;0
132;64206;0
133;64214;0
134;64247;0
135;64264;0
136;64226;0
137;64259;0
138;64224;0
139;64235;0
140;64217;0
141;64212;0
142;64266;0
143;64199;0
144;64272;0
145;64252;0
146;64217;0
147;64234;0
148;64164;0
149;64239;0
150;64215;0
151;64203;0
152;64197;0
153;64227;0
154;64207;0
155;64268;0
156;64232;0
157;64290;0
158;64228;0
159;64282;0
160;64216;0
161;64276;0
162;64273;0
163;64227;0
164;64244;0
165;64229;0
166;64265;0
167;64275;0
168;64263;0
169;64263;0
170;64220;0
171;64232;0
172;64231;0
173;64287;0
174;64212;0
175;64232;0
176;64255;0
177;64285;0
178;64252;0
179;64259;0
180;64280;0
181;64238;0
182;64208;0
183;64236;0
184;64261;0
185;64301;0
186;64303;0
187;64256;0
188;64256;0
189;64294;0
190;64250;0
191;64243;0
192;64244;0
193;64342;0
194;64316;0
195;64264;0
196;64297;0
197;64299;0
198;64290;0
199;64312;0
200;64268;0
201;64293;0
202;64230;0
203;64331;0
204;64295;0
205;64221;0
206;64228;0
207;64267;0
208;64290;0
209;64286;0
210;64270;0
211;64301;0
212;64319;0
213;64332;0
214;64308;0
215;64262;0
216;64238;0
217;64339;0
218;64305;0
219;64233;0
220;64275;0
221;64334;0
222;64307;0
223;64291;0
224;64304;0
225;64346;0
226;64280;0
227;64336;0
228;64288;0
229;64280;0
230;64298;0
231;64335;0
232;64288;0
233;64374;0
234;64316;0
235;64322;0
236;64318;0
237;64301;0
238;64402;0
239;64345;0
240;64303;0
241;64311;0
242;64332;0
243;64339;0
244;64389;0
245;64310;0
246;64317;0
247;64362;0
248;64335;0
249;64367;0
250;64381;0
251;64356;0
252;64321;0
253;64318;0
254;64388;0
255;64427;0
256;64326;0
257;64380;1
1;64258;0
2;64214;0
3;64258;0
4;64313;0
5;64229;0
6;64237;0
7;64207;0
8;64226;0
9;64234;0
10;64243;0
11;64276;0
12;64210;0
13;64210;0
14;64231;0
15;64285;0
16;64282;0
17;64236;0
18;64259;0
19;64303;0
20;64244;0
21;64250;0
22;64307;0
23;64271;0
24;64171;0
25;64224;0
26;64207;0
27;64231;0
28;64255;0
29;64253;0
30;64207;0
31;64259;0
32;64244;0
33;64270;0
34;64255;0
35;64271;0
36;64242;0
37;64234;0
38;64303;0
39;64321;0
40;64254;0
41;64250;0
42;64246;0
43;64271;0
44;64220;0
45;64306;0
46;64230;0
47;64250;0
48;64244;0
49;64250;0
50;64284;0
51;64296;0
52;64232;0
53;64234;0
54;64266;0
55;64275;0
56;64235;0
57;64289;0
58;64224;0
59;64257;0
60;64249;0
61;64294;0
62;64278;0
63;64266;0
64;64230;0
65;64262;0
66;64262;0
67;64260;0
68;64216;0
69;64264;0
70;64299;0
71;64273;0
72;64276;0
73;64214;0
74;64222;0
75;64337;0
76;64289;0
77;64294;0
78;64271;0
79;64211;0
80;64209;0
81;64315;0
82;64214;0
83;64239;0
84;64288;0
85;64232;0
86;64265;0
87;64236;0
88;64243;0
89;64251;0
90;64273;0
91;64251;0
92;64237;0
93;64269;0
94;64184;0
95;64268;0
96;64313;0
97;64280;0
98;64208;0
99;64258;0
100;64219;0
101;64270;0
102;64262;0
103;64268;0
104;64248;0
105;64255;0
106;64326;0
107;64202;0
108;64256;0
109;64233;0
110;64273;0
111;64283;0
112;64287;0
113;64235;0
114;64276;0
115;64254;0
116;64255;0
117;64314;0
118;64292;0
119;64260;0
120;64242;0
121;64261;0
122;64231;0
123;64289;0
124;64237;0
125;64257;0
126;64259;0
127;64229;0
128;64218;0
129;64287;0
130;64301;0
131;64219;0
132;64248;0
133;64298;0
134;64202;0
135;64330;0
136;64221;0
137;64203;0
138;64283;0
139;64259;0
140;64274;0
141;64250;0
142;64236;0
143;64269;0
144;64246;0
145;64329;0
146;64281;0
147;64304;0
148;64337;0
149;64291;0
150;64305;0
151;64257;0
152;64295;0
153;64251;0
154;64255;0
155;64326;0
156;64319;0
157;64309;0
158;64351;0
159;64257;0
160;64349;0
161;64267;0
162;64319;0
163;64232;0
164;64276;0
165;64354;0
166;64332;0
167;64324;0
168;64283;0
169;64326;0
170;64341;0
171;64235;0
172;64319;0
173;64324;0
174;64356;0
175;64358;0
176;64304;0
177;64307;0
178;64318;0
179;64368;0
180;64304;0
181;64354;0
182;64361;0
183;64339;0
184;64328;0
185;64337;0
186;64376;0
187;64385;0
188;64359;0
189;64364;0
190;64369;0
191;64343;0
192;64359;0
193;64401;1
1;64257;0
2;64275;0
3;64247;0
4;64252;0
5;64251;0
6;64308;0
7;64252;0
8;64273;0
9;64307;0
10;64256;0
11;64300;0
12;64271;0
13;64301;0
14;64211;0
15;64238;0
16;64319;0
17;64285;0
18;64290;0
19;64207;0
20;64279;0
21;64243;0
22;64231;0
23;64260;0
24;64205;0
25;64283;0
26;64275;0
27;64320;0
28;64217;0
29;64288;0
30;64254;0
31;64262;0
32;64256;0
33;64271;0
34;64221;0
35;64242;0
36;64230;0
37;64241;0
38;64277;0
39;64191;0
40;64253;0
41;64227;0
42;64310;0
43;64251;0
44;64236;0
45;64255;0
46;64255;0
47;64234;0
48;64237;0
49;64330;0
50;64310;0
51;64227;0
52;64270;0
53;64225;0
54;64245;0
55;64274;0
56;64213;0
57;64285;0
58;64263;0
59;64267;0
60;64296;0
61;64244;0
62;64309;0
63;64261;0
64;64267;0
65;64276;0
66;64323;0
67;64310;0
68;64253;0
69;64238;0
70;64241;0
71;64202;0
72;64258;0
73;64256;0
74;64284;0
75;64264;0
76;64298;0
77;64292;0
78;64314;0
79;64298;0
80;64282;0
81;64234;0
82;64256;0
83;64254;0
84;64286;0
85;64245;0
86;64196;0
87;64259;0
88;64311;0
89;64292;0
90;64292;0
91;64289;0
92;64309;0
93;64284;0
94;64277;0
95;64262;0
96;64273;0
97;64319;0
98;64221;0
99;64329;0
100;64284;0
101;64310;0
102;64265;0
103;64279;0
104;64326;0
105;64268;0
106;64290;0
107;64261;0
108;64255;0
109;64318;0
110;64248;0
111;64262;0
112;64261;0
113;64298;0
114;64289;0
115;64247;0
116;64338;0
117;64271;0
118;64303;0
119;64252;0
120;64322;0
121;64288;0
122;64281;0
123;64283;0
124;64194;0
125;64250;0
126;64309;0
127;64225;0
128;64259;0
129;64279;0
130;64296;0
131;64270;0
132;64348;0
133;64279;0
134;64307;0
135;64264;0
136;64305;0
137;64280;0
138;64298;0
139;64211;0
140;64301;0
141;64256;0
142;64264;0
143;64270;0
144;64309;0
145;64268;0
146;64285;0
147;64243;0
148;64282;0
149;64242;0
150;64282;0
151;64291;0
152;64272;0
153;64337;0
154;64277;0
155;64328;0
156;64263;0
157;64305;0
158;64270;0
159;64310;0
160;64301;0
161;64234;0
162;64322;0
163;64259;0
164;64282;0
165;64253;0
166;64245;0
167;64313;0
168;64276;0
169;64272;0
170;64334;0
171;64264;0
172;64258;0
173;64279;0
174;64263;0
175;64282;0
176;64261;0
177;64300;0
178;64283;0
179;64294;0
180;64296;0
181;64249;0
182;64313;0
183;64289;0
184;64314;0
185;64244;0
186;64326;0
187;64307;0
188;64273;0
189;64322;0
190;64324;0
191;64274;0
192;64291;0
193;64295;0
194;64295;0
195;64313;0
196;64275;0
197;64268;0
198;64243;0
199;64300;0
200;64313;0
201;64312;0
202;64258;0
203;64294;0
204;64314;0
205;64383;0
206;64306;0
207;64327;0
208;64250;0
209;64288;0
210;64324;0
211;64311;0
212;64313;0
213;64255;0
214;64366;0
215;64345;0
216;64312;0
217;64309;0
218;64296;0
219;64350;0
220;64289;0
221;64323;0
222;64306;0
223;64330;0
224;64343;0
225;64320;0
226;64245;0
227;64369;0
228;64343;0
229;64299;0
230;64375;0
231;64335;0
232;64302;0
233;64327;0
234;64337;0
235;64337;0
236;64347;0
237;64319;0
238;64316;0
239;64327;0
240;64278;0
241;64308;0
242;64383;0
243;64324;0
244;64357;0
245;64315;0
246;64315;0
247;64375;0
248;64367;0
249;64350;0
250;64407;0
251;64337;0
252;64368;0
253;64316;0
254;64325;0
255;64310;0
256;64341;0
257;64358;0
258;64334;0
259;64371;0
260;64346;0
261;64388;0
262;64352;0
263;64365;0
264;64387;0
265;64320;0
266;64325;0
267;64339;0
268;64371;0
269;64341;0
270;64301;0
271;64379;0
272;64344;0
273;64349;0
274;64353;0
275;64409;1
1;64264;0
2;64194;0
3;64219;0
4;64266;0
5;64248;0
6;64200;0
7;64227;0
8;64239;0
9;64287;0
10;64270;0
11;64246;0
12;64266;0
13;64202;0
14;64274;0
15;64195;0
16;64225;0
17;64235;0
18;64201;0
19;64216;0
20;64274;0
21;64230;0
22;64233;0
23;64277;0
24;64265;0
25;64265;0
26;64201;0
27;64224;0
28;64243;0
29;64247;0
30;64219;0
31;64237;0
32;64270;0
33;64259;0
34;64184;0
35;64213;0
36;64232;0
37;64197;0
38;64262;0
39;64237;0
40;64168;0
41;64210;0
42;64254;0
43;64159;0
44;64248;0
45;64276;0
46;64274;0
47;64239;0
48;64217;0
49;64256;0
50;64289;0
51;64290;0
52;64256;0
53;64284;0
54;64247;0
55;64223;0
56;64250;0
57;64242;0
58;64322;0
59;64267;0
60;64294;0
61;64225;0
62;64240;0
63;64238;0
64;64250;0
65;64310;0
66;64207;0
67;64266;0
68;64196;0
69;64253;0
70;64253;0
71;64188;0
72;64213;0
73;64278;0
74;64275;0
75;64248;0
76;64292;0
77;64250;0
78;64258;0
79;64250;0
80;64275;0
81;64323;0
82;64310;0
83;64256;0
84;64232;0
85;64323;0
86;64247;0
87;64280;0
88;64275;0
89;64246;0
90;64265;0
91;64235;0
92;64301;0
93;64298;0
94;64291;0
95;64241;0
96;64276;0
97;64338;0
98;64263;0
99;64275;0
100;64275;0
101;64306;0
102;64263;0
103;64260;0
104;64276;0
105;64319;0
106;64278;0
107;64324;0
108;64242;0
109;64355;0
110;64303;0
111;64252;0
112;64284;0
113;64284;0
114;64270;0
115;64234;0
116;64329;0
117;64303;0
118;64361;0
119;64332;0
120;64339;0
121;64300;0
122;64309;0
123;64340;0
124;64357;0
125;64373;0
126;64339;0
127;64369;0
128;64345;0
129;64304;0
130;64341;0
131;64364;0
132;64319;0
133;64347;0
134;64365;0
135;64361;0
136;64379;0
137;64415;1
1;64271;0
2;64259;0
3;64187;0
4;64220;0
5;64257;0
6;64166;0
7;64256;0
8;64274;0
9;64243;0
10;64186;0
11;64202;0
12;64207;0
13;64305;0
14;64305;0
15;64227;0
16;64233;0
17;64259;0
18;64249;0
19;64158;0
20;64216;0
21;64254;0
22;64286;0
23;64273;0
24;64267;0
25;64250;0
26;64237;0
27;64266;0
28;64200;0
29;64242;0
30;64286;0
31;64250;0
32;64230;0
33;64182;0
34;64238;0
35;64282;0
36;64280;0
37;64190;0
38;64259;0
39;64168;0
40;64226;0
41;64249;0
42;64195;0
43;64314;0
44;64288;0
45;64280;0
46;64251;0
47;64270;0
48;64285;0
49;64236;0
50;64245;0
51;64246;0
52;64259;0
53;64232;0
54;64219;0
55;64208;0
56;64223;0
57;64225;0
58;64266;0
59;64218;0
60;64299;0
61;64188;0
62;64258;0
63;64268;0
64;64249;0
65;64285;0
66;64241;0
67;64243;0
68;64276;0
69;64218;0
70;64262;0
71;64210;0
72;64256;0
73;64203;0
74;64252;0
75;64234;0
76;64277;0
77;64239;0
78;64259;0
79;64236;0
80;64289;0
81;64245;0
82;64263;0
83;64260;0
84;64266;0
85;64276;0
86;64315;0
87;64256;0
88;64246;0
89;64256;0
90;64255;0
91;64273;0
92;64292;0
93;64239;0
94;64263;0
95;64232;0
96;64293;0
97;64279;0
98;64247;0
99;64248;0
100;64224;0
101;64243;0
102;64307;0
103;64297;0
104;64256;0
105;64279;0
106;64320;0
107;64285;0
108;64317;0
109;64242;0
110;64341;0
111;64282;0
112;64238;0
113;64297;0
114;64293;0
115;64290;0
116;64275;0
117;64325;0
118;64281;0
119;64251;0
120;64277;0
121;64263;0
122;64279;0
123;64311;0
124;64334;0
125;64369;0
126;64311;0
127;64310;0
128;64299;0
129;64347;0
130;64294;0
131;64289;0
132;64309;0
133;64311;0
134;64320;0
135;64357;0
136;64312;0
137;64362;0
138;64343;0
139;64303;0
140;64360;0
141;64365;0
142;64304;0
143;64323;0
144;64419;0
145;64402;0
146;64360;0
147;64375;1
1;64223;0
2;64168;0
3;64212;0
4;64191;0
5;64245;0
6;64206;0
7;64227;0
8;64202;0
9;64236;0
10;64246;0
11;64221;0
12;64263;0
13;64196;0
14;64207;0
15;64206;0
16;64194;0
17;64161;0
18;64266;0
19;64197;0
20;64230;0
21;64230;0
22;64231;0
23;64220;0
24;64241;0
25;64222;0
26;64214;0
27;64208;0
28;64207;0
29;64286;0
30;64212;0
31;64200;0
32;64173;0
33;64233;0
34;64208;0
35;64195;0
36;64195;0
37;64242;0
38;64231;0
39;64214;0
40;64167;0
41;64237;0
42;64206;0
43;64221;0
44;64172;0
45;64256;0
46;64218;0
47;64224;0
48;64150;0
49;64228;0
50;64230;0
51;64172;0
52;64211;0
53;64221;0
54;64188;0
55;64210;0
56;64182;0
57;64216;0
58;64225;0
59;64174;0
60;64253;0
61;64215;0
62;64191;0
63;64210;0
64;64238;0
65;64161;0
66;64201;0
67;64170;0
68;64217;0
69;64209;0
70;64209;0
71;64257;0
72;64216;0
73;64227;0
74;64179;0
75;64212;0
76;64233;0
77;64313;0
78;64215;0
79;64235;0
80;64194;0
81;64240;0
82;64265;0
83;64243;0
84;64228;0
85;64192;0
86;64195;0
87;64193;0
88;64215;0
89;64240;0
90;64249;0
91;64242;0
92;64203;0
93;64200;0
94;64206;0
95;64194;0
96;64161;0
97;64258;0
98;64225;0
99;64237;0
100;64194;0
101;64244;0
102;64226;0
103;64235;0
104;64260;0
105;64227;0
106;64228;0
107;64247;0
108;64238;0
109;64268;0
110;64196;0
111;64245;0
112;64210;0
113;64206;0
114;64198;0
115;64164;0
116;64191;0
117;64205;0
118;64222;0
119;64228;0
120;64170;0
121;64227;0
122;64259;0
123;64191;0
124;64237;0
125;64222;0
126;64229;0
127;64161;0
128;64228;0
129;64247;0
130;64238;0
131;64232;0
132;64188;0
133;64212;0
134;64208;0
135;64230;0
136;64295;0
137;64195;0
138;64248;0
139;64206;0
140;64248;0
141;64230;0
142;64252;0
143;64239;0
144;64257;0
145;64236;0
146;64223;0
147;64284;0
148;64230;0
149;64229;0
150;64206;0
151;64212;0
152;64244;0
153;64227;0
154;64289;0
155;64265;0
156;64302;0
157;64251;0
158;64234;0
159;64240;0
160;64194;0
161;64241;0
162;64256;0
163;64249;0
164;64289;0
165;64199;0
166;64239;0
167;64259;0
168;64295;0
169;64308;0
170;64282;0
171;64262;0
172;64261;0
173;64243;0
174;64231;0
175;64267;0
176;64246;0
177;64305;0
178;64255;0
179;64304;0
180;64276;0
181;64303;0
182;64268;0
183;64230;0
184;64287;0
185;64308;0
186;64249;0
187;64303;0
188;64334;0
189;64262;0
190;64269;0
191;64319;0
192;64282;0
193;64273;0
194;64285;0
195;64259;0
196;64281;0
197;64325;0
198;64266;0
199;64324;0
200;64315;0
201;64297;0
202;64301;0
203;64316;0
204;64311;0
205;64280;0
206;64273;0
207;64332;0
208;64268;0
209;64290;0
210;64318;0
211;64308;0
212;64278;0
213;64319;0
214;64320;0
215;64334;0
216;64357;0
217;64234;0
218;64364;0
219;64327;0
220;64384;0
221;64314;0
222;64341;0
223;64360;0
224;64364;0
225;64376;0
226;64347;0
227;64336;0
228;64358;0
229;64362;0
230;64393;0
231;64347;1
1;64265;0
2;64242;0
3;64260;0
4;64316;0
5;64207;0
6;64255;0
7;64235;0
8;64263;0
9;64271;0
10;64246;0
11;64249;0
12;64333;0
13;64296;0
14;64309;0
15;64240;0
16;64308;0
17;64263;0
18;64255;0
19;64265;0
20;64262;0
21;64268;0
22;64269;0
23;64264;0
24;64312;0
25;64288;0
26;64290;0
27;64257;0
28;64253;0
29;64269;0
30;64261;0
31;64242;0
32;64229;0
33;64219;0
34;64255;0
35;64250;0
36;64222;0
37;64279;0
38;64254;0
39;64287;0
40;64243;0
41;64250;0
42;64230;0
43;64208;0
44;64235;0
45;64226;0
46;64272;0
47;64247;0
48;64229;0
49;64219;0
50;64271;0
51;64264;0
52;64238;0
53;64264;0
54;64225;0
55;64259;0
56;64257;0
57;64239;0
58;64274;0
59;64248;0
60;64230;0
61;64288;0
62;64291;0
63;64253;0
64;64262;0
65;64310;0
66;64245;0
67;64217;0
68;64247;0
69;64281;0
70;64259;0
71;64248;0
72;64258;0
73;64289;0
74;64257;0
75;64271;0
76;64210;0
77;64331;0
78;64326;0
79;64256;0
80;64284;0
81;64271;0
82;64279;0
83;64224;0
84;64203;0
85;64249;0
86;64259;0
87;64316;0
88;64281;0
89;64230;0
90;64269;0
91;64286;0
92;64335;0
93;64254;0
94;64250;0
95;64251;0
96;64272;0
97;64236;0
98;64268;0
99;64271;0
100;64247;0
101;64324;0
102;64319;0
103;64250;0
104;64263;0
105;64258;0
106;64221;0
107;64260;0
108;64295;0
109;64229;0
110;64254;0
111;64316;0
112;64311;0
113;64245;0
114;64269;0
115;64280;0
116;64324;0
117;64309;0
118;64310;0
119;64293;0
120;64295;0
121;64234;0
122;64232;0
123;64341;0
124;64354;0
125;64300;0
126;64273;0
127;64308;0
128;64252;0
129;64264;0
130;64319;0
131;64308;0
132;64345;0
133;64327;0
134;64297;0
135;64345;0
136;64323;0
137;64289;0
138;64287;0
139;64335;0
140;64325;0
141;64284;0
142;64292;0
143;64315;0
144;64313;0
145;64295;0
146;64342;0
147;64314;0
148;64312;0
149;64365;0
150;64357;0
151;64353;0
152;64271;0
153;64324;0
154;64290;0
155;64315;0
156;64343;0
157;64437;0
158;64324;0
159;64382;0
160;64375;0
161;64361;0
162;64356;0
163;64367;0
164;64344;0
165;64343;0
166;64336;0
167;64325;0
168;64327;0
169;64300;0
170;64352;0
171;64390;0
172;64362;1
1;64189;0
2;64179;0
3;64183;0
4;64200;0
5;64212;0
6;64227;0
7;64223;0
8;64201;0
9;64174;0
10;64200;0
11;64205;0
12;64255;0
13;64231;0
14;64196;0
15;64200;0
16;64189;0
17;64253;0
18;64260;0
19;64174;0
20;64197;0
21;64209;0
22;64270;0
23;64181;0
24;64185;0
25;64185;0
26;64224;0
27;64225;0
28;64191;0
29;64179;0
30;64208;0
31;64233;0
32;64228;0
33;64221;0
34;64199;0
35;64207;0
36;64239;0
37;64213;0
38;64121;0
39;64209;0
40;64185;0
41;64197;0
42;64162;0
43;64191;0
44;64205;0
45;64165;0
46;64219;0
47;64167;0
48;64184;0
49;64176;0
50;64218;0
51;64199;0
52;64186;0
53;64247;0
54;64238;0
55;64172;0
56;64193;0
57;64211;0
58;64238;0
59;64183;0
60;64202;0
61;64175;0
62;64197;0
63;64233;0
64;64185;0
65;64192;0
66;64182;0
67;64198;0
68;64233;0
69;64252;0
70;64192;0
71;64207;0
72;64176;0
73;64200;0
74;64193;0
75;64181;0
76;64190;0
77;64200;0
78;64226;0
79;64224;0
80;64189;0
81;64188;0
82;64280;0
83;64204;0
84;64209;0
85;64228;0
86;64257;0
87;64254;0
88;64204;0
89;64226;0
90;64221;0
91;64237;0
92;64200;0
93;64200;0
94;64282;0
95;64263;0
96;64162;0
97;64241;0
98;64196;0
99;64237;0
100;64269;0
101;64262;0
102;64155;0
103;64196;0
104;64240;0
105;64159;0
106;64201;0
107;64256;0
108;64241;0
109;64225;0
110;64152;0
111;64264;0
112;64229;0
113;64222;0
114;64250;0
115;64228;0
116;64239;0
117;64248;0
118;64267;0
119;64257;0
120;64279;0
121;64254;0
122;64208;0
123;64279;0
124;64260;0
125;64225;0
126;64265;0
127;64258;0
128;64226;0
129;64243;0
130;64241;0
131;64246;0
132;64200;0
133;64247;0
134;64236;0
135;64321;0
136;64243;0
137;64295;0
138;64261;0
139;64262;0
140;64250;0
141;64250;0
142;64285;0
143;64243;0
144;64258;0
145;64245;0
146;64253;0
147;64310;0
148;64286;0
149;64305;0
150;64294;0
151;64288;0
152;64262;0
153;64238;0
154;64368;0
155;64272;0
156;64285;0
157;64290;0
158;64299;0
159;64273;0
160;64279;0
161;64244;0
162;64300;0
163;64288;0
164;64263;0
165;64341;0
166;64319;0
167;64291;0
168;64316;0
169;64298;0
170;64334;0
171;64346;0
172;64326;0
173;64377;0
174;64332;0
175;64319;0
176;64343;0
177;64312;0
178;64361;0
179;64328;0
180;64352;0
181;64378;0
182;64406;0
183;64348;0
184;64393;0
185;64339;1
1;64277;0
2;64253;0
3;64252;0
4;64255;0
5;64248;0
6;64255;0
7;64244;0
8;64247;0
9;64261;0
10;64200;0
11;64300;0
12;64250;0
13;64291;0
14;64275;0
15;64266;0
16;64249;0
17;64279;0
18;64301;0
19;64236;0
20;64291;0
21;64253;0
22;64221;0
23;64235;0
24;64305;0
25;64263;0
26;64304;0
27;64302;0
28;64237;0
29;64278;0
30;64250;0
31;64311;0
32;64268;0
33;64224;0
34;64225;0
35;64288;0
36;64247;0
37;64220;0
38;64224;0
39;64279;0
40;64309;0
41;64224;0
42;64251;0
43;64339;0
44;64264;0
45;64269;0
46;64305;0
47;64251;0
48;64234;0
49;64312;0
50;64240;0
51;64250;0
52;64283;0
53;64267;0
54;64291;0
55;64317;0
56;64262;0
57;64259;0
58;64342;0
59;64267;0
60;64248;0
61;64264;0
62;64187;0
63;64295;0
64;64285;0
65;64276;0
66;64288;0
67;64330;0
68;64267;0
69;64297;0
70;64273;0
71;64333;0
72;64305;0
73;64206;0
74;64277;0
75;64295;0
76;64306;0
77;64288;0
78;64339;0
79;64251;0
80;64285;0
81;64263;0
82;64262;0
83;64222;0
84;64292;0
85;64279;0
86;64322;0
87;64307;0
88;64263;0
89;64272;0
90;64268;0
91;64286;0
92;64339;0
93;64268;0
94;64302;0
95;64298;0
96;64276;0
97;64267;0
98;64252;0
99;64278;0
100;64275;0
101;64310;0
102;64260;0
103;64345;0
104;64266;0
105;64260;0
106;64310;0
107;64310;0
108;64281;0
109;64317;0
110;64298;0
111;64339;0
112;64251;0
113;64295;0
114;64310;0
115;64250;0
116;64327;0
117;64328;0
118;64302;0
119;64280;0
120;64300;0
121;64259;0
122;64290;0
123;64305;0
124;64328;0
125;64303;0
126;64360;0
127;64336;0
128;64339;0
129;64313;0
130;64275;0
131;64332;0
132;64254;0
133;64341;0
134;64286;0
135;64285;0
136;64252;0
137;64285;0
138;64321;0
139;64288;0
140;64284;0
141;64311;0
142;64276;0
143;64363;0
144;64265;0
145;64308;0
146;64309;0
147;64343;0
148;64302;0
149;64286;0
150;64313;0
151;64317;0
152;64297;0
153;64309;0
154;64360;0
155;64321;0
156;64340;0
157;64299;0
158;64363;0
159;64325;0
160;64374;0
161;64348;0
162;64307;0
163;64357;0
164;64365;0
165;64288;0
166;64391;0
167;64309;0
168;64327;0
169;64275;0
170;64372;0
171;64344;0
172;64378;0
173;64367;0
174;64351;0
175;64323;0
176;64337;0
177;64366;0
178;64322;0
179;64354;0
180;64349;1
1;64261;0
2;64280;0
3;64255;0
4;64237;0
5;64215;0
6;64226;0
7;64290;0
8;64295;0
9;64237;0
10;64232;0
11;64218;0
12;64260;0
13;64263;0
14;64255;0
15;64254;0
16;64316;0
17;64206;0
18;64264;0
19;64276;0
20;64266;0
21;64253;0
22;64223;0
23;64299;0
24;64284;0
25;64255;0
26;64217;0
27;64226;0
28;64195;0
29;64255;0
30;64237;0
31;64233;0
32;64274;0
33;64265;0
34;64324;0
35;64250;0
36;64276;0
37;64242;0
38;64299;0
39;64225;0
40;64231;0
41;64221;0
42;64193;0
43;64323;0
44;64251;0
45;64295;0
46;64280;0
47;64260;0
48;64213;0
49;64282;0
50;64245;0
51;64208;0
52;64221;0
53;64283;0
54;64207;0
55;64199;0
56;64282;0
57;64263;0
58;64301;0
59;64220;0
60;64261;0
61;64248;0
62;64249;0
63;64269;0
64;64256;0
65;64254;0
66;64253;0
67;64239;0
68;64241;0
69;64234;0
70;64303;0
71;64240;0
72;64237;0
73;64255;0
74;64274;0
75;64222;0
76;64254;0
77;64220;0
78;64213;0
79;64264;0
80;64282;0
81;64347;0
82;64292;0
83;64249;0
84;64254;0
85;64246;0
86;64300;0
87;64267;0
88;64238;0
89;64265;0
90;64253;0
91;64284;0
92;64237;0
93;64242;0
94;64240;0
95;64279;0
96;64207;0
97;64248;0
98;64266;0
99;64317;0
100;64262;0
101;64259;0
102;64267;0
103;64274;0
104;64227;0
105;64323;0
106;64281;0
107;64266;0
108;64305;0
109;64251;0
110;64277;0
111;64283;0
112;64268;0
113;64298;0
114;64256;0
115;64253;0
116;64232;0
117;64270;0
